Round,Poll end time,Game mode,Beatmapset ID,Topic ID,Yes,No,Topic title
59,2020-09-23T09:10:41+00:00,3,1124865,1143843,50,8,[osu!mania] Poppin’Party - KIZUNA MUSIC (TV Size) by Jerry
59,2020-09-23T09:10:49+00:00,3,108862,1143844,41,6,[osu!mania] MuryokuP - Catastrophe by Entozer
59,2020-09-23T09:10:56+00:00,3,276833,1143845,57,6,[osu!mania] GigaP - LUVORATORRRRRY! by Fullerene-
59,2020-09-23T09:11:04+00:00,3,961775,1143846,40,7,[osu!mania] Sta - 99 Glooms by Ticle
59,2020-09-23T09:11:11+00:00,3,546972,1143848,38,8,[osu!mania] Aural Vampire - Shounanzoku -cannibal coast- by Wh1teh
59,2020-09-23T09:11:18+00:00,3,1069279,1143849,50,8,[osu!mania] The Flashbulb - Ant IDM by Vortex-
59,2020-09-23T09:11:46+00:00,2,456481,1143851,21,1,[osu!catch] Walkure - Ichido dake no Koi nara by noraRcat
59,2020-09-23T09:11:54+00:00,2,34026,1143852,23,3,[osu!catch] BVB - Play Tetris With Your Lolis :3 by katsek
59,2020-09-23T09:12:01+00:00,2,696782,1143853,27,0,[osu!catch] DJ Sharpnel - StrangeProgram by Razor Sharp
59,2020-09-23T09:12:09+00:00,2,744656,1143854,23,1,[osu!catch] Yuuyu / Sasara Yuuna - Imperishable Night 2006 (2016 Refine) by Fii
59,2020-09-23T09:12:16+00:00,2,867338,1143855,38,2,[osu!catch] Camellia - Feelin Sky (Camellia&#039;s &quot;200step&quot; Self-remix) by Zyzyx
59,2020-09-23T09:12:41+00:00,1,895400,1143857,73,3,[osu!taiko] katagiri - Dream Vandalism by applerss
59,2020-09-23T09:12:49+00:00,1,1162156,1143858,70,5,"[osu!taiko] TryHardNinja feat. CaptainSparklez - Revenge (ReeK’s &quot;Dude, What’s A ... by yuzu__rinrin"
59,2020-09-23T09:12:56+00:00,1,1100578,1143859,76,7,[osu!taiko] Camellia feat. Nanahira - Super-Slow-Internet-san by POCARI SWEAT
59,2020-09-23T09:13:04+00:00,1,1220204,1143860,85,8,[osu!taiko] Mrs. GREEN APPLE - Samama Festival! (katagiri bootleg) by KTYN
59,2020-09-23T09:13:26+00:00,0,956140,1143862,291,14,[osu!standard] PinocchioP - sukisukisukisukisukisukisukisukisukisuki by Villdjack
59,2020-09-23T09:13:34+00:00,0,735641,1143863,200,24,[osu!standard] Dream Theater - The Dance of Eternity by Snepif
59,2020-09-23T09:13:41+00:00,0,1035362,1143864,219,11,"[osu!standard] Dustvoxx, Laur - FireLight (Neokontrol Remix) by Nattu"
59,2020-09-23T09:13:49+00:00,0,405011,1143865,160,13,[osu!standard] void - Sudden Romance by rustbell
59,2020-09-23T09:13:56+00:00,0,1008233,1143866,177,35,[osu!standard] 3L - Tiny Little Adiantum (deadman’s &quot;Omae Wa Mou&quot; remix) by Calculator
59,2020-09-23T09:14:04+00:00,0,694464,1143867,165,12,[osu!standard] GLORYHAMMER - Rise Of The Chaos Wizards by xChorse
59,2020-09-23T09:14:11+00:00,0,451198,1143868,185,28,[osu!standard] THE DU - Crazy Noisy Bizarre Town (TV Size) by Cloudchaser
59,2020-09-23T09:14:19+00:00,0,70926,1143869,146,18,[osu!standard] bibuko - Izayoi Girls Rage by caren_sk
60,2020-11-08T11:41:44+00:00,3,580328,1171527,83,11,[osu!mania] *namirin - Mawaru Sora Usagi by SurfChu85
60,2020-11-08T11:41:52+00:00,3,346033,1171528,44,9,[osu!mania] Nishikino Maki (CV: Pile) - START:DASH!! (Prepro Piano Mix) by Julie
60,2020-11-08T11:41:59+00:00,3,866661,1171529,81,21,[osu!mania] Frums - Wavetapper by -mint-
60,2020-11-08T11:42:07+00:00,3,642420,1171530,78,10,[osu!mania] Nishizawa Shiena - FUBUKI by Myzki
60,2020-11-08T11:42:14+00:00,3,322331,1171531,81,10,[osu!mania] goreshit - slavik goblins by stankill
60,2020-11-08T11:42:22+00:00,3,338665,1171532,123,5,[osu!mania] The Ghost of 3.13 - Forgotten by Shoegazer
60,2020-11-08T11:42:49+00:00,2,468895,1171534,29,0,[osu!catch] ginkiha - Starlight Express by Equim
60,2020-11-08T11:42:57+00:00,2,531308,1171535,50,0,[osu!catch] Remo Prototype (CV: Hanamori Yumiri) - Sendan Life by rew0825
60,2020-11-08T11:43:04+00:00,2,273781,1171536,26,3,[osu!catch] Nekomata Master feat. Hayashi Momoko - Rainbow after snow by Nakano Ichika
60,2020-11-08T11:43:12+00:00,2,788287,1171537,25,0,"[osu!catch] storyteller(cosMo x GAiA) feat. IA, Kagamine Rin - Anti the EuphoriaHOLiC by Memoriola"
60,2020-11-08T11:43:19+00:00,2,978628,1171538,47,0,[osu!catch] xi - Last Resort by Zyzyx
60,2020-11-08T11:43:44+00:00,1,597075,1171540,65,7,[osu!taiko] LSD - Stimulant Beatmaps by maziari1105
60,2020-11-08T11:43:52+00:00,1,1173620,1171541,61,10,[osu!taiko] kawaii amen girl - issyogaii by hoku
60,2020-11-08T11:43:59+00:00,1,1138635,1171542,109,28,[osu!taiko] Various Artists - VTuber MADs by X a v y
60,2020-11-08T11:44:07+00:00,1,1201900,1171543,101,10,[osu!taiko] katagiri - STRONG 280 by KTYN
60,2020-11-08T11:44:30+00:00,0,652816,1171545,271,37,[osu!standard] Toto - Africa by Kyshiro
60,2020-11-08T11:44:37+00:00,0,1063490,1171547,419,61,[osu!standard] Carlito - Go Go Carlito (Who&#039;s That Boy?) by saggi
60,2020-11-08T11:44:44+00:00,0,809345,1171548,224,20,[osu!standard] Yunomi feat. TORIENA - Bamboo Disco by Alden
60,2020-11-08T11:44:52+00:00,0,684060,1171550,396,23,[osu!standard] Sara - Ren Ren Ai Ai Cir Cir Cula Cula Tion Tion by pishifat
60,2020-11-08T11:45:02+00:00,0,1222983,1171551,235,65,[osu!standard] iMeiden - Tower Light Fireworks (feat. Rachie) (Cut Ver.) by Veto
60,2020-11-08T11:45:14+00:00,0,914449,1171553,271,23,[osu!standard] Camellia - Upload Your Mind :: Download My Soul by Slaked
60,2020-11-08T11:45:22+00:00,0,1198613,1171554,590,145,[osu!standard] glass beach - bedroom community by quantumvortex
60,2020-11-08T11:45:29+00:00,0,605109,1171555,354,29,[osu!standard] 3R2 - Sudden Death by Settia
60,2020-11-08T11:45:36+00:00,0,1189978,1171556,775,18,[osu!standard] Kobaryo - Bookmaker by Mismagius
